,customerid,balance,numofproducts,hascrcard,tenure,isactivemember,exited,surname,creditscore,geography,gender,age,estimatedsalary,estimatedsalary_group,age_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-32,age_group_33-44,age_group_45-60,age_group_above 60,numofproducts_2,numofproducts_3,numofproducts_4,saving_group_below 50k,saving_group_50k-100k,saving_group_100k - 150k,saving_group_150k - 200k,saving_group_above 200k,creditscore_group_650-700,creditscore_group_above 700,stay_proba,exit_proba,predicted
6631,15729110,0.0,2,0,7,0,1,Lavrov,729,spain,female,42,58268.2,50k - 100k,33-44,0,no saving,above 700,0.3333333333333333,0.7579999999999999,0.3243243243243243,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7141140849295293,0.2858859150704706,0.0
6632,15575399,152160.21,2,0,1,0,0,Somadina,480,france,female,42,101778.9,100k - 150k,33-44,1,150k - 200k,below 650,0.3333333333333333,0.2599999999999999,0.3243243243243243,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.7034023914991063,0.29659760850089373,0.0
6633,15678374,0.0,2,1,5,1,0,Colombo,666,france,female,59,185123.09,150k - 200k,45-60,0,no saving,650-700,0.3333333333333333,0.632,0.5540540540540542,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.6003282092371987,0.3996717907628013,0.0
6634,15792679,0.0,2,1,2,1,0,Troupe,575,france,male,24,119927.81,100k - 150k,24-32,0,no saving,below 650,0.3333333333333333,0.45000000000000007,0.08108108108108109,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9610016504545147,0.03899834954548529,0.0
6635,15668767,0.0,2,0,3,0,0,Kenenna,850,france,male,36,195033.07,150k - 200k,33-44,0,no saving,above 700,0.3333333333333333,0.9999999999999999,0.24324324324324326,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8188424677110444,0.1811575322889556,0.0
6636,15761886,172381.8,1,1,4,1,0,Franklin,740,france,male,36,86480.29,50k - 100k,33-44,1,150k - 200k,above 700,0.0,0.7799999999999999,0.24324324324324326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7262973025345733,0.27370269746542675,0.0
6637,15583076,106116.56,2,0,6,0,0,Deleon,588,germany,male,41,198766.61,150k - 200k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.47599999999999987,0.3108108108108108,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6165050077279914,0.3834949922720086,0.0
6638,15815615,141952.07,1,1,5,1,0,Kung,681,france,male,36,185144.08,150k - 200k,33-44,1,100k - 150k,650-700,0.0,0.662,0.24324324324324326,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.7593681285293657,0.24063187147063428,0.0
6639,15591942,0.0,2,1,7,1,0,Zito,611,spain,female,33,3729.89,1k-20k,33-44,0,no saving,below 650,0.3333333333333333,0.5219999999999999,0.2027027027027027,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8446507772691372,0.15534922273086282,0.0
6640,15724924,138497.84,1,1,6,1,0,Giordano,589,france,female,37,18988.58,1k-20k,33-44,1,100k - 150k,below 650,0.0,0.47799999999999987,0.25675675675675674,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.573318545422407,0.42668145457759304,0.0
6641,15762123,0.0,2,0,1,0,0,Davide,717,spain,female,34,119313.74,100k - 150k,33-44,0,no saving,above 700,0.3333333333333333,0.7339999999999999,0.21621621621621623,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.719486279307547,0.28051372069245295,0.0
6642,15567893,124213.36,2,0,3,0,0,Lei,556,germany,male,33,62627.55,50k - 100k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.41200000000000003,0.2027027027027027,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6455466133406708,0.35445338665932924,0.0
6643,15648989,126872.6,1,0,4,0,0,Moss,850,france,male,37,197266.58,150k - 200k,33-44,1,100k - 150k,above 700,0.0,0.9999999999999999,0.25675675675675674,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.5286986717804897,0.4713013282195103,0.0
6644,15662021,0.0,2,0,2,0,0,Lucciano,685,spain,female,42,199992.48,150k - 200k,33-44,0,no saving,650-700,0.3333333333333333,0.67,0.3243243243243243,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7228454640360131,0.27715453596398687,0.0
6645,15691627,0.0,1,1,8,1,0,Tai,713,france,female,37,16403.41,1k-20k,33-44,0,no saving,above 700,0.0,0.7259999999999999,0.25675675675675674,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6065969160735056,0.39340308392649437,0.0
6646,15731751,120923.52,1,1,1,1,0,Osinachi,437,france,female,26,78854.57,50k - 100k,24-32,1,100k - 150k,below 650,0.0,0.17399999999999993,0.10810810810810811,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7746460899184007,0.2253539100815993,0.0
6647,15635277,142643.54,1,0,7,0,0,Coates,605,spain,male,47,189310.27,150k - 200k,45-60,1,100k - 150k,below 650,0.0,0.5099999999999999,0.39189189189189194,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1382100876375273,0.8617899123624727,1.0
6648,15655252,79857.64,1,1,10,1,0,Larionova,758,germany,male,41,78088.17,50k - 100k,33-44,1,50k-100k,above 700,0.0,0.816,0.3108108108108108,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5654862764368516,0.43451372356314844,0.0
6649,15803941,95502.21,1,0,10,0,0,Seleznev,600,france,male,46,19842.18,1k-20k,45-60,1,50k-100k,below 650,0.0,0.4999999999999999,0.37837837837837845,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.19267026850595437,0.8073297314940456,1.0
6650,15714380,0.0,2,0,5,0,0,Butcher,827,france,male,38,103305.01,100k - 150k,33-44,0,no saving,above 700,0.3333333333333333,0.9540000000000001,0.27027027027027034,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8201243760332974,0.17987562396670265,0.0
6651,15666559,197715.93,2,1,8,1,0,Gould,608,germany,male,23,116124.28,100k - 150k,21-23,1,150k - 200k,below 650,0.3333333333333333,0.5159999999999999,0.0675675675675676,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8823109648339976,0.11768903516600242,0.0
6652,15799998,85859.76,1,0,8,0,0,Cunningham,608,france,female,30,142730.27,100k - 150k,24-32,1,50k-100k,below 650,0.0,0.5159999999999999,0.16216216216216217,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6242796898205816,0.3757203101794184,0.0
6653,15703763,85304.27,1,1,7,1,0,Sanderson,554,france,male,44,58076.52,50k - 100k,33-44,1,50k-100k,below 650,0.0,0.40800000000000003,0.35135135135135137,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7694726822974962,0.2305273177025038,0.0
6654,15795640,132371.3,2,0,1,0,0,Mai,683,germany,female,35,186123.57,150k - 200k,33-44,1,100k - 150k,650-700,0.3333333333333333,0.666,0.22972972972972977,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5480221617476974,0.45197783825230264,0.0
6655,15780056,0.0,1,0,4,0,0,Reid,660,spain,male,33,29664.45,20k-50k,33-44,0,no saving,650-700,0.0,0.62,0.2027027027027027,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5278878778717615,0.47211212212823844,0.0
6656,15777873,0.0,1,0,5,0,1,Downer,628,france,female,31,147963.07,100k - 150k,24-32,0,no saving,below 650,0.0,0.5559999999999999,0.1756756756756757,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5567828167535211,0.4432171832464788,0.0
6657,15584749,79896.0,1,0,4,0,0,Humphries,668,germany,male,39,38466.39,20k-50k,33-44,1,50k-100k,650-700,0.0,0.636,0.2837837837837838,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.35554112075840993,0.6444588792415901,1.0
6658,15765258,0.0,2,1,5,1,0,Bochsa,776,france,female,29,143301.49,100k - 150k,24-32,0,no saving,above 700,0.3333333333333333,0.852,0.14864864864864863,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9381574238488113,0.06184257615118876,0.0
6659,15623346,0.0,2,0,4,0,0,Czajkowski,820,france,male,36,31422.69,20k-50k,33-44,0,no saving,above 700,0.3333333333333333,0.9400000000000001,0.24324324324324326,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8281680693814634,0.17183193061853666,0.0
6660,15614054,0.0,2,1,1,1,0,Pankhurst,665,france,male,36,121505.61,100k - 150k,33-44,0,no saving,650-700,0.3333333333333333,0.63,0.24324324324324326,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.9286776780728059,0.07132232192719416,0.0
6661,15766185,146587.3,1,1,4,1,0,She,850,germany,male,31,89874.82,50k - 100k,24-32,1,100k - 150k,above 700,0.0,0.9999999999999999,0.1756756756756757,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7180882229828314,0.2819117770171686,0.0
6662,15667632,0.0,2,1,7,1,0,Birdseye,703,france,female,42,72500.68,50k - 100k,33-44,0,no saving,above 700,0.3333333333333333,0.7060000000000001,0.3243243243243243,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8646347856074786,0.13536521439252133,0.0
6663,15599024,0.0,2,1,8,1,0,Hope,506,spain,male,32,182692.8,150k - 200k,24-32,0,no saving,below 650,0.3333333333333333,0.31199999999999994,0.1891891891891892,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9597262023901783,0.040273797609821714,0.0
6664,15798709,109109.33,1,1,3,1,0,Gill,588,spain,male,32,4993.94,1k-20k,24-32,1,100k - 150k,below 650,0.0,0.47599999999999987,0.1891891891891892,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8520708898391813,0.1479291101608186,0.0
6665,15741921,0.0,2,1,8,1,0,Moon,622,spain,female,26,124964.82,100k - 150k,24-32,0,no saving,below 650,0.3333333333333333,0.5439999999999999,0.10810810810810811,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9319201048125361,0.06807989518746392,0.0
6666,15793671,0.0,1,0,5,0,0,Watt,606,france,male,34,161971.42,150k - 200k,33-44,0,no saving,below 650,0.0,0.5119999999999999,0.21621621621621623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.49583916405785367,0.5041608359421463,0.0
6667,15797900,142147.32,1,0,9,0,1,Chinomso,517,france,male,56,39488.04,20k-50k,45-60,1,100k - 150k,below 650,0.0,0.33399999999999996,0.5135135135135136,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1631950551578587,0.8368049448421413,1.0
6668,15667932,0.0,2,1,10,1,0,Bellucci,758,spain,female,43,55313.44,50k - 100k,33-44,0,no saving,above 700,0.3333333333333333,0.816,0.3378378378378379,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8601665630851104,0.1398334369148896,0.0
6669,15795933,0.0,2,1,3,1,0,Barese,677,france,female,49,187811.71,150k - 200k,45-60,0,no saving,650-700,0.3333333333333333,0.654,0.4189189189189189,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.5995804295109386,0.40041957048906135,0.0
6670,15660403,0.0,2,1,0,1,0,Fleming,827,spain,female,35,184514.01,150k - 200k,33-44,0,no saving,above 700,0.3333333333333333,0.9540000000000001,0.22972972972972977,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8548011991417261,0.14519880085827389,0.0
6671,15736299,109106.8,1,0,8,0,0,Bell,729,france,female,36,121311.12,100k - 150k,33-44,1,100k - 150k,above 700,0.0,0.7579999999999999,0.24324324324324326,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3821168842551794,0.6178831157448206,0.0
6672,15759034,112262.84,1,0,2,0,0,Li Fonti,654,france,male,36,12873.39,1k-20k,33-44,1,100k - 150k,650-700,0.0,0.608,0.24324324324324326,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5483339822592047,0.4516660177407953,0.0
6673,15724663,0.0,2,0,5,0,0,Christmas,654,spain,female,36,157238.05,150k - 200k,33-44,0,no saving,650-700,0.3333333333333333,0.608,0.24324324324324326,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7366570807902617,0.26334291920973824,0.0
6674,15594556,0.0,2,1,8,1,0,Chuter,619,spain,male,52,123242.11,100k - 150k,45-60,0,no saving,below 650,0.3333333333333333,0.5379999999999999,0.4594594594594595,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6740718710587267,0.3259281289412733,0.0
6675,15737169,144238.7,1,1,8,1,0,Johnson,642,spain,male,26,184399.76,150k - 200k,24-32,1,100k - 150k,below 650,0.0,0.584,0.10810810810810811,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8520708898391813,0.1479291101608186,0.0
6676,15632472,159397.75,1,1,1,1,0,Scott,472,spain,female,32,57323.18,50k - 100k,24-32,1,150k - 200k,below 650,0.0,0.244,0.1891891891891892,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7633630372398957,0.2366369627601043,0.0
6677,15722813,125385.01,1,0,4,0,0,Byrne,470,spain,male,30,68293.93,50k - 100k,24-32,1,100k - 150k,below 650,0.0,0.24,0.16216216216216217,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6967557921260583,0.30324420787394163,0.0
6678,15588450,69365.25,1,1,8,1,0,Chukwudi,633,france,female,60,10288.24,1k-20k,45-60,1,50k-100k,below 650,0.0,0.566,0.5675675675675675,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2708188724493801,0.7291811275506199,1.0
6679,15736717,155271.83,1,1,7,1,0,Ma,602,france,male,31,179446.31,150k - 200k,24-32,1,150k - 200k,below 650,0.0,0.5039999999999999,0.1756756756756757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8617417984059689,0.13825820159403115,0.0
6680,15680683,197200.04,2,0,5,0,0,Simmons,640,spain,male,29,141453.62,100k - 150k,24-32,1,150k - 200k,below 650,0.3333333333333333,0.58,0.14864864864864863,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9132281689402494,0.08677183105975063,0.0
6681,15710316,144837.79,1,1,5,1,0,Fang,454,spain,female,48,93151.77,50k - 100k,45-60,1,100k - 150k,below 650,0.0,0.20799999999999996,0.40540540540540543,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2100075946037071,0.7899924053962929,1.0
6682,15746333,0.0,3,0,3,0,1,Blake,562,france,female,57,6554.97,1k-20k,45-60,0,no saving,below 650,0.6666666666666667,0.42400000000000004,0.527027027027027,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.009150575123228477,0.9908494248767715,1.0
6683,15606861,0.0,2,0,8,0,0,Tien,636,france,male,34,38570.13,20k-50k,33-44,0,no saving,below 650,0.3333333333333333,0.572,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8186185992739977,0.1813814007260023,0.0
6684,15641285,163085.79,1,1,3,1,0,Yusupova,621,spain,male,50,131048.36,100k - 150k,45-60,1,150k - 200k,below 650,0.0,0.5419999999999999,0.4324324324324324,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3252427699784336,0.6747572300215664,1.0
6685,15662908,125903.22,2,1,7,1,0,Davidson,795,germany,male,38,127068.92,100k - 150k,33-44,1,100k - 150k,above 700,0.3333333333333333,0.89,0.27027027027027034,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.8290887766343223,0.17091122336567763,0.0
6686,15814267,154377.3,1,1,6,1,0,Zhdanova,550,france,male,22,51721.52,50k - 100k,21-23,1,150k - 200k,below 650,0.0,0.4,0.05405405405405406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8212063454235138,0.17879365457648624,0.0
6687,15614923,107511.52,1,1,7,1,0,Nielson,630,spain,male,41,46156.87,20k-50k,33-44,1,100k - 150k,below 650,0.0,0.5599999999999999,0.3108108108108108,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7017757341745952,0.2982242658254048,0.0
6688,15579223,127406.5,1,0,8,0,0,Niu,573,germany,male,30,192950.6,150k - 200k,24-32,1,100k - 150k,below 650,0.0,0.44600000000000006,0.16216216216216217,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4978539150065362,0.5021460849934638,0.0
6689,15651389,143656.55,1,1,8,1,0,Kay,561,spain,male,24,180932.46,150k - 200k,24-32,1,100k - 150k,below 650,0.0,0.42200000000000004,0.08108108108108109,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8520708898391813,0.1479291101608186,0.0
6690,15677087,138106.75,1,0,5,0,0,Green,662,france,female,39,19596.73,1k-20k,33-44,1,100k - 150k,650-700,0.0,0.624,0.2837837837837838,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.40261598678331423,0.5973840132166858,0.0
6691,15665784,128940.24,1,0,9,0,0,She,637,france,male,27,46786.92,20k-50k,24-32,1,100k - 150k,below 650,0.0,0.574,0.12162162162162166,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7046527297993462,0.29534727020065377,0.0
6692,15576706,114453.58,1,1,9,1,0,Ajuluchukwu,651,germany,male,37,175820.91,150k - 200k,33-44,1,100k - 150k,650-700,0.0,0.602,0.25675675675675674,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5474971418679939,0.4525028581320061,0.0
6693,15615473,0.0,2,0,2,0,0,Sabbatini,646,france,female,33,198208.0,150k - 200k,33-44,0,no saving,below 650,0.3333333333333333,0.592,0.2027027027027027,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6982541199366035,0.30174588006339653,0.0
6694,15587299,0.0,1,0,3,0,0,Board,567,france,female,48,55362.45,50k - 100k,45-60,0,no saving,below 650,0.0,0.43400000000000005,0.40540540540540543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0969984291036824,0.9030015708963176,1.0
6695,15655389,131762.94,1,1,1,1,0,Leckie,638,france,male,41,47675.29,20k-50k,33-44,1,100k - 150k,below 650,0.0,0.576,0.3108108108108108,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6896666089208578,0.3103333910791422,0.0
6696,15784491,0.0,1,0,6,0,0,Ho,725,france,female,31,61326.43,50k - 100k,24-32,0,no saving,above 700,0.0,0.7499999999999999,0.1756756756756757,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6081261192386427,0.3918738807613573,0.0
6697,15809999,150300.65,2,0,3,0,0,Gordon,709,france,female,41,71672.86,50k - 100k,33-44,1,150k - 200k,above 700,0.3333333333333333,0.7179999999999999,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.746759026845279,0.25324097315472105,0.0
6698,15681115,108935.39,1,1,10,1,0,Iroawuchi,787,spain,male,39,101168.3,100k - 150k,33-44,1,100k - 150k,above 700,0.0,0.874,0.2837837837837838,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.7139371384162075,0.28606286158379246,0.0
6699,15629390,135847.47,1,0,7,0,0,Liao,653,france,male,37,144880.81,100k - 150k,33-44,1,100k - 150k,650-700,0.0,0.606,0.25675675675675674,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5334447206455242,0.4665552793544759,0.0
6700,15792668,109908.06,2,0,7,0,1,Hamilton,661,germany,male,37,115037.67,100k - 150k,33-44,1,100k - 150k,650-700,0.3333333333333333,0.622,0.25675675675675674,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.6834385831110263,0.3165614168889737,0.0
6701,15583863,142946.18,1,0,8,0,1,Chimaobim,681,germany,male,49,187280.51,150k - 200k,45-60,1,100k - 150k,650-700,0.0,0.662,0.4189189189189189,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.09003148829810714,0.9099685117018929,1.0
6702,15681878,104339.11,2,1,3,1,1,Fan,436,germany,male,45,183540.22,150k - 200k,45-60,1,100k - 150k,below 650,0.3333333333333333,0.17199999999999993,0.36486486486486486,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.46412156154571527,0.5358784384542847,0.0
6703,15782875,157274.36,2,1,5,1,0,Cayley,663,france,male,33,28531.81,20k-50k,33-44,1,150k - 200k,650-700,0.3333333333333333,0.626,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.9310765706233877,0.06892342937661229,0.0
6704,15732235,98848.19,1,1,0,1,0,Kuykendall,662,france,male,64,42730.12,20k-50k,above 60,1,50k-100k,650-700,0.0,0.624,0.6216216216216217,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6329490207710361,0.3670509792289639,0.0
6705,15735909,105103.33,1,0,8,0,1,McDonald,607,germany,female,39,104721.5,100k - 150k,33-44,1,100k - 150k,below 650,0.0,0.5139999999999999,0.2837837837837838,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.18764753296764414,0.8123524670323559,1.0
6706,15653448,0.0,2,1,7,1,0,Duncan,754,france,male,34,65219.85,50k - 100k,33-44,0,no saving,above 700,0.3333333333333333,0.8079999999999999,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9153949893910119,0.08460501060898802,0.0
6707,15587647,127120.62,1,1,0,1,1,Browne,850,germany,female,66,118929.64,100k - 150k,above 60,1,100k - 150k,above 700,0.0,0.9999999999999999,0.6486486486486487,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.20613013155669224,0.7938698684433078,1.0
6708,15701037,0.0,2,0,2,0,0,Barton,578,france,male,39,70563.9,50k - 100k,33-44,0,no saving,below 650,0.3333333333333333,0.45599999999999985,0.2837837837837838,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8091550945492234,0.19084490545077654,0.0
6709,15727499,129118.5,2,0,3,0,0,Boyle,666,germany,female,36,139435.12,100k - 150k,33-44,1,100k - 150k,650-700,0.3333333333333333,0.632,0.24324324324324326,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.5417458162652813,0.45825418373471866,0.0
6710,15724838,0.0,1,0,4,0,0,Moretti,599,france,female,43,170347.1,150k - 200k,33-44,0,no saving,below 650,0.0,0.4979999999999999,0.3378378378378379,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3791563349019631,0.6208436650980369,0.0
6711,15666711,0.0,3,1,0,1,1,Ukaegbulam,586,france,female,46,131553.82,100k - 150k,45-60,0,no saving,below 650,0.6666666666666667,0.47199999999999986,0.37837837837837845,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.020295244958617342,0.9797047550413827,1.0
6712,15588933,146053.66,1,1,3,1,0,Nwankwo,825,france,female,36,138344.7,100k - 150k,33-44,1,100k - 150k,above 700,0.0,0.9500000000000001,0.24324324324324326,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6074149512099821,0.3925850487900179,0.0
6713,15763111,124577.15,1,1,10,1,0,Niu,808,spain,female,67,169894.4,150k - 200k,above 60,1,100k - 150k,above 700,0.0,0.916,0.6621621621621623,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.39995266609634694,0.6000473339036531,0.0
6714,15805676,151012.55,2,0,4,0,0,Hsu,515,spain,male,29,9770.97,1k-20k,24-32,1,150k - 200k,below 650,0.3333333333333333,0.32999999999999996,0.14864864864864863,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9074212946996707,0.09257870530032931,0.0
6715,15586674,216109.88,1,1,5,1,1,Shaw,663,spain,female,58,74176.71,50k - 100k,45-60,1,above 200k,650-700,0.0,0.626,0.5405405405405406,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0538941322617984,0.9461058677382016,1.0
6716,15744553,144318.97,1,0,2,0,0,Ho,444,france,male,34,112668.06,100k - 150k,33-44,1,100k - 150k,below 650,0.0,0.18799999999999994,0.21621621621621623,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4933427211166789,0.5066572788833211,0.0
6717,15776629,0.0,2,0,4,0,0,Christie,650,france,female,39,186275.7,150k - 200k,33-44,0,no saving,below 650,0.3333333333333333,0.6,0.2837837837837838,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6982541199366035,0.30174588006339653,0.0
6718,15647207,0.0,2,0,7,0,0,Onwuemelie,609,france,male,26,98463.99,50k - 100k,24-32,0,no saving,below 650,0.3333333333333333,0.5179999999999999,0.10810810810810811,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9118788075187991,0.08812119248120083,0.0
6719,15715638,27517.15,2,1,3,1,0,Ch'ang,824,germany,male,77,2746.41,1k-20k,above 60,1,below 50k,above 700,0.3333333333333333,0.9480000000000001,0.7972972972972974,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.523817991402618,0.47618200859738197,0.0
6720,15750602,147092.65,1,0,5,0,0,Clendinnen,662,france,male,29,10928.3,1k-20k,24-32,1,100k - 150k,650-700,0.0,0.624,0.14864864864864863,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7397349207933341,0.2602650792066659,0.0
6721,15766810,92246.14,2,1,2,1,0,Onyemauchechi,699,germany,female,51,91346.03,50k - 100k,45-60,1,50k-100k,650-700,0.3333333333333333,0.6980000000000001,0.445945945945946,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.4232359998882852,0.5767640001117148,0.0
6722,15756625,0.0,2,0,8,0,1,Crawford,752,france,female,41,139844.04,100k - 150k,33-44,0,no saving,above 700,0.3333333333333333,0.8039999999999999,0.3108108108108108,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7270231910624192,0.2729768089375808,0.0
6723,15639552,148897.02,1,0,8,0,0,Mellor,603,germany,female,40,105052.9,100k - 150k,33-44,1,100k - 150k,below 650,0.0,0.5059999999999999,0.2972972972972973,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.19345377671405317,0.8065462232859468,1.0
6724,15633213,0.0,1,0,8,0,1,Rizzo,628,spain,male,50,144366.83,100k - 150k,45-60,0,no saving,below 650,0.0,0.5559999999999999,0.4324324324324324,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16141605034535877,0.8385839496546412,1.0
6725,15610416,0.0,1,0,9,0,1,Christie,745,france,female,36,19605.18,1k-20k,33-44,0,no saving,above 700,0.0,0.7899999999999999,0.24324324324324326,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3717966971888871,0.6282033028111129,0.0
